Name,Lat,Lon,Date,Time,Load
B01364,40.754594,-73.865762,,,1
B01244,40.72762,-73.864724,,,1
B01239,40.871408,-73.864688,,,1
B02419,40.740612,-73.864452,,,1
B02652,40.740565,-73.864253,,,1
B01470,40.745765,-73.864149,,,1
B02292,40.745557,-73.863952,,,1
B90677,40.685583,-73.864016,,,1
B00255,40.685596,-73.863994,,,1
B02681,40.741277,-73.863772,,,1
B02664,40.70939,-73.8634,,,1
B00446,40.709452,-73.863323,,,1
B01315,40.837183,-73.863427,,,1
B90713,40.817337,-73.862278,,,1
B02229,40.817161,-73.862353,,,1
B01061,40.818048,-73.862611,,,1
B01738,40.747272,-73.862442,,,1
B90336,40.935267,-73.862099,,,1
B90691,40.717321,-73.862032,,,1
B02099,40.707434,-73.861836,,,1
B00350,40.753922,-73.861415,,,1
B00021,40.743992,-73.859865,,,1
B02394,40.917654,-73.859167,,,1
B90651,40.729433,-73.85865,,,1
B90712,40.729663,-73.858768,,,1
B02447,40.74219,-73.858588,,,1
B01553,40.680696,-73.858524,,,1
B02505,40.893624,-73.858121,,,1
B90610,40.733777,-73.857199,,,1
B90707,40.73373,-73.857138,,,1
B02707,40.717589,-73.857135,,,1
B90657,40.717278,-73.857182,,,1
B00305,40.843479,-73.856692,,,1
B02732,40.81255,-73.856356,,,1
B90342,40.812436,-73.85645,,,1
B90701,40.727994,-73.856453,,,1
B90616,40.843558,-73.856319,,,1
B90666,40.880644,-73.856171,,,1
B02749,40.75168,-73.855522,,,1
B01444,40.728102,-73.854793,,,1
B01313,40.831183,-73.854482,,,1
B00290,40.752074,-73.854207,,,1
B01663,40.752057,-73.854203,,,1
B90656,40.742549,-73.854177,,,1
B80151,40.898765,-73.854019,,,1
B00492,40.898306,-73.853955,,,1
B01124,40.741881,-73.85345,,,1
B90162,40.741259,-73.852004,,,1
B00477,40.682952,-73.851536,,,1
B02513,40.682947,-73.85134,,,1
B02434,40.722371,-73.850823,,,1
B01233,40.883208,-73.84996,,,1
B00597,40.903115,-73.849687,,,1
B90706,40.908144,-73.849202,,,1
B02122,40.680014,-73.848578,,,1
B00029,40.871283,-73.847831,,,1
B02167,40.78296,-73.845859,,,1
B02654,40.784036,-73.845806,,,1
B02553,40.784764,-73.845772,,,1
B00900,40.695468,-73.845521,,,1
B90681,40.821644,-73.845474,,,1
B01277,40.833344,-73.844487,,,1
B90419,40.83331,-73.844611,,,1
B90536,40.833239,-73.844712,,,1
B00881,40.679789,-73.844476,,,1
B02719,40.841917,-73.843851,,,1
B02132,40.879311,-73.843694,,,1
B02485,40.680618,-73.842959,,,1
B02709,40.853866,-73.84259,,,1
B90098,40.833849,-73.841156,,,1
B00991,40.680914,-73.840377,,,1
B90097,40.85574,-73.840225,,,1
B90624,40.911179,-73.839892,,,1
B02378,40.77421,-73.839655,,,1
B02728,40.880317,-73.838228,,,1
B00639,40.580538,-73.837633,,,1
B00345,40.579203,-73.836862,,,1
B90553,40.912595,-73.836817,,,1
B01546,40.582252,-73.836624,,,1
B01745,40.682497,-73.835989,,,1
B01667,40.770482,-73.835639,,,1
B02689,40.759095,-73.834169,,,1
B02338,40.687774,-73.833704,,,1
B02110,40.760648,-73.833537,,,1
B02462,40.766357,-73.8334,,,1
B02571,40.764412,-73.833226,,,1
B02753,40.764676,-73.833215,,,1
B02241,40.764517,-73.833118,,,1
B00653,40.683711,-73.832781,,,1
B02737,40.754833,-73.832703,,,1
B00401,40.845939,-73.832626,,,1
B02555,40.766741,-73.832124,,,1
B02426,40.766624,-73.832119,,,1
B02440,40.766573,-73.832209,,,1
B02522,40.700078,-73.832476,,,1
B80108,40.76049,-73.83209,,,1
B80182,40.760577,-73.832137,,,1
B90297,40.910612,-73.832011,,,1
B01625,40.688331,-73.831684,,,1
B02111,40.764065,-73.831608,,,1
B80240,40.754359,-73.831091,,,1
B00210,40.660273,-73.830518,,,1
B02531,40.760961,-73.83028,,,1
B00248,40.758134,-73.830026,,,1
B80101,40.758125,-73.829951,,,1
B80102,40.758033,-73.829992,,,1
B80195,40.75799,-73.829847,,,1
B80211,40.757961,-73.829737,,,1
B80212,40.758257,-73.830052,,,1
B80220,40.757954,-73.829722,,,1
B02558,40.88912,-73.829949,,,1
B02381,40.700282,-73.829641,,,1
B02216,40.758476,-73.829611,,,1
B02774,40.677672,-73.828758,,,1
B00183,40.702266,-73.828252,,,1
B00337,40.702389,-73.828422,,,1
B00369,40.702542,-73.828226,,,1
B02240,40.763469,-73.828046,,,1
B02152,40.764776,-73.827989,,,1
B02532,40.763332,-73.827978,,,1
B02398,40.760192,-73.827604,,,1
B02605,40.832652,-73.827391,,,1
B90711,40.832447,-73.827266,,,1
B01623,40.677475,-73.827388,,,1
B00419,40.852886,-73.827363,,,1
B90696,40.699768,-73.82706,,,1
B01973,40.75256,-73.826225,,,1
B02638,40.752614,-73.826353,,,1
B02649,40.770376,-73.825784,,,1
B02725,40.77039,-73.826015,,,1
B02735,40.869429,-73.825737,,,1
B00030,40.830083,-73.825681,,,1
B01976,40.781987,-73.825623,,,1
B01569,40.690327,-73.824651,,,1
B02093,40.687214,-73.820639,,,1
B02050,40.688164,-73.819222,,,1
B01437,40.702415,-73.817355,,,1
B01069,40.689025,-73.816952,,,1
B90579,40.910101,-73.816897,,,1
B01433,40.689064,-73.816862,,,1
B90687,40.762468,-73.816057,,,1
B01540,40.675667,-73.815763,,,1
B02656,40.682681,-73.814851,,,1
B02665,40.68267,-73.814815,,,1
B00485,40.682292,-73.814991,,,1
B01045,40.755539,-73.814983,,,1
B02521,40.586691,-73.814835,,,1
B02564,40.763558,-73.814361,,,1
B00445,40.789925,-73.813544,,,1
B02089,40.71868,-73.81353,,,1
B01128,40.727595,-73.813397,,,1
B00054,40.682492,-73.813278,,,1
B02442,41.09032,-73.81195,,,1
B02601,40.699414,-73.811264,,,1
B01626,40.706426,-73.809236,,,1
B02647,40.699374,-73.807139,,,1
B80152,40.695524,-73.806426,,,1
B90562,40.978734,-73.805656,,,1
B90531,41.103789,-73.805044,,,1
B02168,40.724841,-73.804869,,,1
B01593,40.723493,-73.804714,,,1
B02615,40.754987,-73.804708,,,1
B02340,40.755552,-73.804631,,,1
B02736,40.674555,-73.803534,,,1
B01478,40.762503,-73.803524,,,1
B02723,40.762505,-73.803484,,,1
B90455,40.761985,-73.802883,,,1
B01056,40.707776,-73.802834,,,1
B80087,40.70777,-73.802625,,,1
B01510,40.707759,-73.802603,,,1
B02015,40.760685,-73.801869,,,1
B01711,40.762579,-73.801787,,,1
B02528,40.708046,-73.801653,,,1
B90542,40.709895,-73.80088,,,1
B02162,40.674118,-73.798777,,,1
B02700,40.708878,-73.79874,,,1
B01332,40.733321,-73.794578,,,1
B80112,40.6833,-73.794206,,,1
B01048,40.710987,-73.793208,,,1
B00756,40.711171,-73.793012,,,1
B00746,40.680189,-73.792016,,,1
B90596,40.726838,-73.788752,,,1
B90685,40.726877,-73.788677,,,1
B02579,40.74019,-73.787933,,,1
B02271,40.740058,-73.787871,,,1
B80132,40.668217,-73.786365,,,1
B80028,40.67184,-73.785031,,,1
B80148,40.683191,-73.784021,,,1
B02695,40.67091,-73.784013,,,1
B02751,40.728443,-73.783484,,,1
B02253,40.728926,-73.783016,,,1
B02770,40.728792,-73.783226,,,1
B01600,40.7132,-73.782887,,,1
B02646,40.712896,-73.783057,,,1
B02771,40.667538,-73.782914,,,1
B02547,40.713677,-73.781296,,,1
B02691,40.71358,-73.781382,,,1
B01292,40.676933,-73.78151,,,1
B90662,40.908939,-73.781502,,,1
B80179,40.684546,-73.781117,,,1
B90018,40.690815,-73.779647,,,1
B90647,40.758724,-73.775441,,,1
B80100,40.666175,-73.772307,,,1
B00171,40.762489,-73.772129,,,1
B90056,40.682728,-73.772077,,,1
B02477,40.672584,-73.770893,,,1
B90679,40.74886,-73.770241,,,1
B80157,40.662464,-73.768311,,,1
B00346,40.681502,-73.765299,,,1
B80025,40.596365,-73.764727,,,1
B02335,40.674677,-73.763672,,,1
B01541,40.697041,-73.761661,,,1
B02312,40.697272,-73.76145,,,1
B00984,40.720774,-73.760053,,,1
B80213,40.684841,-73.759688,,,1
B02460,40.733696,-73.758812,,,1
B01958,40.706174,-73.757104,,,1
B02711,40.713505,-73.756991,,,1
B90617,40.599222,-73.755567,,,1
B00429,40.604951,-73.754336,,,1
B00855,40.603989,-73.753702,,,1
B90149,40.612017,-73.752901,,,1
B90570,40.664233,-73.751908,,,1
B01700,40.694806,-73.750983,,,1
B02704,40.679254,-73.75001,,,1
B90042,40.610247,-73.748224,,,1
B90122,40.610268,-73.748243,,,1
B01679,40.736716,-73.747268,,,1
B80197,40.720235,-73.746977,,,1
B90643,40.622995,-73.745446,,,1
B01311,40.717034,-73.745254,,,1
B01250,40.772864,-73.744844,,,1
B00941,40.69688,-73.743377,,,1
B01961,40.773686,-73.741869,,,1
B90577,40.702488,-73.740859,,,1
B01391,40.660798,-73.738974,,,1
B80215,40.67283,-73.738217,,,1
B00833,40.674847,-73.738025,,,1
B02178,40.665239,-73.737443,,,1
B01731,40.666785,-73.736643,,,1
B02502,40.693969,-73.736431,,,1
B02267,40.80244,-73.735928,,,1
B80111,40.656515,-73.735841,,,1
B00031,40.71823,-73.735322,,,1
B80173,40.679929,-73.735254,,,1
B02298,40.674371,-73.732133,,,1
B02748,40.673838,-73.731493,,,1
B80012,40.65771,-73.729311,,,1
B80139,40.657589,-73.729398,,,1
B90703,40.730883,-73.726893,,,1
B80253,40.692836,-73.725339,,,1
B80140,40.693915,-73.724254,,,1
B80094,40.693755,-73.72432,,,1
B02666,41.068381,-73.715827,,,1
B90710,40.65888,-73.714182,,,1
B90692,40.792593,-73.712167,,,1
B02629,40.727631,-73.707207,,,1
B02157,40.836716,-73.706854,,,1
B90653,40.754148,-73.705918,,,1
B02191,40.730172,-73.705411,,,1
B02672,40.738355,-73.705132,,,1
B02740,40.73812,-73.705134,,,1
B90627,40.738154,-73.705022,,,1
B02148,40.728417,-73.703453,,,1
B02016,40.728938,-73.702806,,,1
B02515,40.72896,-73.70091,,,1
B02073,40.665184,-73.700544,,,1
B02554,40.755052,-73.693858,,,1
B90513,40.65171,-73.692754,,,1
B02574,41.239823,-73.692405,,,1
B90664,40.732848,-73.682219,,,1
B01892,40.74261,-73.67271,,,1
B02008,40.995225,-73.672196,,,1
B01916,40.706985,-73.671501,,,1
B02011,40.676837,-73.668485,,,1
B90699,41.002682,-73.666305,,,1
B02642,40.705239,-73.651043,,,1
B02418,40.705283,-73.650899,,,1
B90354,40.705291,-73.647547,,,1
B02519,40.733604,-73.63476,,,1
B02270,40.733555,-73.63503,,,1
B02175,40.62281,-73.627044,,,1
B02597,41.022882,-73.618986,,,1
B80070,40.707873,-73.589646,,,1
B90568,40.658652,-73.580098,,,1
B90709,40.6311,-73.576739,,,1
B02724,41.046367,-73.561621,,,1
B90584,40.705688,-73.533759,,,1
B01804,40.767714,-73.532124,,,1
B02144,40.767716,-73.532129,,,1
B02772,40.767609,-73.524904,,,1
B02755,40.783244,-73.520505,,,1
B00208,40.745993,-73.515605,,,1
B02745,41.148997,-73.489635,,,1
B01938,40.717123,-73.406238,,,1
B02727,40.803977,-73.405487,,,1
B01912,40.82848,-73.394994,,,1
B02435,40.743715,-73.310261,,,1
B02535,40.773186,-73.038617,,,1
B01849,41.033344,-72.404469,,,1
